47260121;VB Paderborn-Hoexter-Detmold
47260234;VB Elsen-Wewer-Borchen
47260307;Bank fuer Kirche und Caritas
47261429;Volksbank Haaren -alt-
47261603;VB Bueren und Salzkotten
47262406;Volksbank Hoexter-Beverungen
47262626;Volksbank Westenholz
47262703;VB Delbrueck-Hoevelhof
47263472;VB Westerloh-Westerwiehe
47264367;VB Driburg-Brakel-Steinheim
47265383;VB Wewelsburg-Ahden
47267216;Volksbank Borgentreich-alt-
47270024;Deutsche Bank PGK Paderborn
47270029;Deutsche Bank Paderborn
47451235;St Spk Marsberg -alt-
47460028;Volksbank Warburger Land
47640051;Commerzbank Detmold
47650130;Spk Detmold
47651225;St Spk Blomberg
47670023;Deutsche Bank Detmold
47670024;Deutsche Bank PGK Detmold
47690080;Volksbank Detmold -alt-
47691200;Volksbank Ostlippe
47800000;BBk Bielefeld eh Guetersloh
47840065;Commerzbank Guetersloh
47840080;Commerzbank Zw 80
47850065;Spk Guetersloh
47852760;Spk Rietberg
47853355;St Spk Versmold
47853520;Kreissparkasse Wiedenbrueck
47860125;Volksbank Guetersloh
47861317;VB Clarholz-Lette-Beelen
47861518;Volksbank Harsewinkel
47861806;Volksbank Kaunitz
47861907;Volksbank Langenberg -alt-
47862261;Volksbank Marienfeld -alt-
47862447;Volksbank Rietberg
47862540;Volksbank Peckeloh -alt-
47863288;Verler Volksbank -alt-
47863373;Volksbank Versmold
47880031;Dresdner Bank Guetersloh
48000000;BBk Bielefeld
48010111;SEB Bielefeld
48020086;HypoVereinsbank Bielefeld
48020151;Bankhaus Lampe Bielefeld
48021900;Bankverein Werther Westf
48040035;Commerzbank Bielefeld
48050000;West LB Bielefeld
48050161;Spk Bielefeld
48051580;Kreissparkasse Halle
48060036;Bielefelder Volksbank
48061818;Volksbank Steinhagen -alt-
48062051;Volksbank Halle/Westf
48062466;Spar-u Darlehnskasse
48070020;Deutsche Bank Bielefeld
48070024;Deutsche Bank PGK Bielefeld
48070040;Deutsche Bank Guetersloh
48070042;Deutsche Bank Harsewinkel
48070043;Deutsche Bank Verl
48070044;Deutsche Bank Rheda-Wiedenb
48070045;Deutsche Bank Beckum Westf
48070046;Deutsche Bank Oelde
48070050;Deutsche Bank Herford
48070051;Deutsche Bank Spenge
48070052;Deutsche Bank Buende Westf
48080020;Dresdner Bank Bielefeld
48089350;Dresdner Bk ITGK Bielefeld
48091315;Volksbank Brackwede
48250110;Sparkasse Lemgo
48262248;Volksbank Nordlippe
48291490;Volksbank Bad Salzuflen
49000000;BBk Bielefeld eh Minden
49040043;Commerzbank Minden Westf
49050101;Sparkasse Minden-Luebbecke
49051065;Stadtsparkasse Rahden
49051285;St Spk Bad Oeynhausen
49051990;St Spk Porta Westfalica
49060127;VB Minden-Hille-Porta
49060392;Volksbank Minden
49061298;VB Bad Oeynhausen -alt-
49061470;VB Stemweder Berg -alt-
49061510;Volksbank Eisbergen
49063296;Volksbank Petershagen
49063338;Volksbank Hille -alt-
49070024;Deutsche Bank PGK Minden
49070028;Deutsche Bank Minden, Westf
49080025;Dresdner Bank Minden Westf
49092650;Volksbank Luebbecker Land
49240096;Commerzbank Buende Westf
49262364;Volksbank Schnathorst
49440043;Commerzbank Herford
49450120;Sparkasse Herford
49451210;Spk Bad Salzuflen -alt-
49461323;Volksbank Enger-Spenge
49490070;VB Bad Oeynhausen-Herford
50000000;BBk Filiale Frankfurt Main
50010060;Postbank Frankfurt Main
50010111;SEB Frankfurt Main
50010200;AKBANK
50010424;Aareal Bank
50010517;ING-DiBa Frankfurt am Main
50010600;Western Union
50010700;Degussa Bank Frankfurt Main
50010800;DEPFA Dt. Pfandbriefbank
50010900;Bankamerica
50012800;Alte Leipziger Bauspar
50020160;Hypovereinsbk Ndl 427 Ffm
50020200;BHF-BANK Frankfurt Main
50020300;KBC Bank Frankfurt
50020400;KfW Frankfurt
50020500;Landwirtschaftl Rentenbank
50020700;Credit Europe Bank Ffm
50020800;Intesa Sanpaolo Frankfurt
50020900;COREALCREDIT BANK
50021000;ING Bank Frankfurt
50021100;Frankfurter Fondsbank
50030000;Banque PSA Finance
50030100;HKB Frankfurt
50030400;Kaupthing Edge Frankfurt
50030500;BNP PARIBAS Sec Serv
50030600;dwpbank
50030700;DenizBank Frankfurt
50030800;LHB-BANK
50030900;Lehman Brothers Frankfurt
50040000;Commerzbank Frankfurt Main
50040033;Commerzbank Gf BRS Ffm
50040040;Commerzbank ZRK Frankfurt
50040060;Commerzbank Gf 460 Ffm
50040061;Commerzbank Gf 461 Ffm
50040075;Commerzbank Gf ZCM Ffm
50042500;Commerzbank Frankfurt
50044444;Commerzbank Vermverw Ffm
50047010;Commerzbank Service - BZ
50050000;Ld Bk Hess-Thuer Gz Ffm
50050201;Frankfurter Spk Frankfurt
50050222;Frankfurter Spk 1822direkt
50050999;DekaBank Frankfurt
50060000;DZ Bank
50060400;DZ BANK
50060500;EKK Frankfurt
50061741;Raiffeisenbank Oberursel
50069126;Raiffeisenbank Alzey-Land
50069146;Volksbank Grebenhain-Crainf
50069187;Volksbank Egelsbach -alt-
50069241;Raiffeisenkasse
50069345;Raiffbk Graevenwiesbach
50069384;Volksbank Heppenheim-Offst
50069455;Huettenberger Bk Huettenberg
50069464;VB Inheiden-Villingen -alt-
50069477;Raiffeisenbank Kirtorf
50069693;Raiffeisenbank Bad Homburg
50069828;Raiffeisenbank Muecke -alt-
50069842;Raiffeisen-VB Schwabenheim
50069976;Volksbank Wissmar
50070010;Deutsche Bank Frankfurt F
50070024;Deutsche Bank PGK Frankfurt
50070101;Deutsche Bank Paybox
50070444;Deutsche Bank
50070710;Deutsche Bank, maxblue
50070724;Deutsche Bank PGK maxblue
50073019;Deutsche Bank Ruesselsheim
50073024;Deutsche Bank PGK Ruesselshe
50080000;Dresdner Bank Frankfurt
50080001;Dresdner HQ PCC 1
50080002;Dresdner HQ PCC2, Frankfurt
50080003;Dresdner HQ PCC3
50080004;Dresdner HQ PCC4, Frankfurt
50080005;Dresdner HQ PCC5, Frankfurt
50080015;Dresdner Bank Zw 15 Ffm
50080025;Dresdner Bank Zw 25 Ffm
50080035;Dresdner Bank Zw 35 Ffm
50080050;Dresdner Gf HQ PCC, Frankfu
50080055;Dresdner Bk Zw 55 Frankfurt
50080057;Dresdner Bk ZW 57 Frankfurt
50080060;Dresdner Bank Gf DrKW Ffm
50080061;Dresdner Bank Gf DrKWSL Ffm
50080062;Dresdner Bank Gf IB 362 Ffm
50080063;Dresdner Bank Gf IB 363 Ffm
50080064;Dresdner Bank Gf IB 364 Ffm
50080065;Dresdner Bank Gf IB 365 Ffm
50080066;Dresdner Bank Gf IB366, Ffm
50080067;Dresdner Bank Gf IB367, Ffm
50080068;Dresdner Bank Gf IB368, Ffm
50080069;Dresdner Bank Gf IB369,Ffm
50080070;Dresdner Bank Gf IB370, Ffm
50080077;Allianz Dresdner Bauspar
50080080;Dresdner Bank Bs 80 Ffm
50080081;Dresdner Bk ESOP Frankfurt
50080082;Dresdner Bk Gf AVB Ffm
50080085;Dresdner Bk CS Frankfurt
50080086;Dresdner Bk ITGK Frankfurt
50080087;Dresdner Bank ITGK4 FFM
50080088;Dresdner Bank ITGK5 FFM
50080089;Dresdner Bank ITGK6 FFM
50080091;Dresdner Bank ITGK7 FFM
50080092;Dresdner Bk FCO Frankfurt
50080095;Dresdner Bk CS2, Frankfurt
50080099;Dresdner Bk Zw 99 Frankfurt
50080300;Dresdner Bank Priv Banking
50083007;Dresdner Bank Ruesselsheim
50083838;Dresdner Bank Ffm MBP
50089400;Dresdner Bank Ffm ITGK
50090200;VR DISKONTBANK
50090500;Sparda-Bank Hessen
50090607;apoBank Frankfurt Main
50090900;PSD Bank Hessen-Thueringen
50092100;Spar- u Kreditbk Bad Hombg
50092200;Volksbank Main-Taunus Kelkh
50092700;Volksbank Dreieich
50092900;Volksbank Usinger Land
50093000;Ruesselsheimer Volksbank
50093400;Volksbank Kelsterbach
50110200;ICBC Frankfurt, Main
50110300;DVB Frankfurt Main
50110400;AKA Ausfuhrkredit Frankfurt
50110500;NATIXIS Frankfurt am Main
50110636;DTC SCB Germany Ffm
50110700;Frankfurter Bankgesellsch
50110800;J.P. Morgan Frankfurt Main
50110900;Bank of America N.A. Mil Bk
50120000;MainFirst Bank Frankfurt
50120100;ICICI Bank Frankfurt
50120383;Delbrueck Bethmann Maffei
50120500;CSD Frankfurt Main
50120600;Bank of Communications
50120900;VakifBank Frankfurt
50130000;Naba Frankfurt Main
50130100;BethmannMaffei Bank Ffm-alt
50130200;Oppenheimbank Frankfurt
50130300;NGBank Frankfurt
50130400;Merck Finck und Co Frankfurt
50130600;UBS Deutschland Frankfurt/M
50150000;West LB Frankfurt Main
50190000;Frankfurter Volksbank
50190300;Volksbank Hoechst
50190400;Volksbank Griesheim Ffm
50210111;SEB TZN Clearing Ffm
50210112;SEB TZN MB Frankfurt
50210130;SEB TZN MB
50210131;SEB TZN MB
50210132;SEB TZN MB
50210133;SEB TZN MB
50210134;SEB TZN MB
50210135;SEB TZN MB
50210136;SEB TZN MB
50210137;SEB TZN MB
50210138;SEB TZN MB
50210139;SEB TZN MB
50210140;SEB TZN MB
50210141;SEB TZN MB
50210142;SEB TZN MB
50210143;SEB TZN MB
50210144;SEB TZN MB
50210145;SEB TZN MB
50210146;SEB TZN MB
50210147;SEB TZN MB
50210148;SEB TZN MB
50210149;SEB TZN MB
50210150;SEB TZN MB
50210151;SEB TZN MB
50210152;SEB TZN MB
50210153;SEB TZN MB.
50210154;SEB TZN MB
50210155;SEB TZN MB
50210156;SEB TZN MB
50210157;SEB TZN MB
50210158;SEB TZN MB
50210159;SEB TZN MB
50210160;SEB TZN MB Frankfurt
50210161;SEB TZN MB Frankfurt
50210162;SEB TZN MB Frankfurt
50210163;SEB TZN MB Frankfurt
50210164;SEB TZN MB Frankfurt
50210165;SEB TZN MB Frankfurt
50210166;SEB TZN MB Frankfurt
50210167;SEB TZN MB Frankfurt
50210168;SEB TZN MB Frankfurt
50210169;SEB TZN MB Frankfurt
50210170;SEB TZN MB Frankfurt
50210171;SEB TZN MB Frankfurt
50210172;SEB TZN MB Frankfurt
50210173;SEB TZN MB Frankfurt
50210174;SEB TZN MB Frankfurt
50210175;SEB TZN MB Frankfurt
50210176;SEB TZN MB Frankfurt
50210177;SEB TZN MB Frankfurt
50210178;SEB TZN MB Frankfurt
50210179;SEB TZN MB Frankfurt
50210180;SEB TZN MB Frankfurt
50210181;SEB TZN MB Frankfurt
50210182;SEB TZN MB Frankfurt
50210183;SEB TZN MB Frankfurt
50210184;SEB TZN MB Frankfurt
50210185;SEB TZN MB Frankfurt
50210186;SEB TZN MB Frankfurt
50210187;SEB TZN MB Frankfurt
50210188;SEB TZN MB Frankfurt
50210189;SEB TZN MB Frankfurt
50210200;Rabobank Frankfurt Main
50210300;Eurohypo Eschborn
50210400;Eurohypo ehem Rhein Hyp
50210900;Citigroup GM Frankfurt
50220085;UBS Deutschland Frankfurt/M
50220200;LGT Bank in Liechtenstein
50220500;Bank of Scotland
50220800;Emporiki Bank Germany Ffm
50220900;Hauck und Aufhaeuser
50230000;ABC International Bank Ffm
50230100;Morgan Stanley Bank Int
50230200;DL Finance Bad Homburg-alt-
50230300;FCB Firmen-Credit Bank Ffm
50230400;ABN AMRO Bank Frankfurt
50230600;Isbank Frankfurt Main
50230700;Bankhaus Metzler Frankfurt
50250200;DL Finance Bad Homburg
50310400;Barclays Bank Frankfurt
50310455;Reiseschecks - Barclays Ffm
50310900;CCB Frankfurt
50320000;VTB Bank (Deutschland) Ffm
50320191;HypoVereinsbank Frankfurt,M
50320200;Bankhaus Zwirn Frankfurt
50320500;Banco Santander Ffm
50320900;Pictet und Cie (Europe) Ffm
50330000;State Bk of India Frankfurt
50330200;MHB-Bank Frankfurt
50330300;The Bank of New York Mellon
50330600;Sepahbank Frankfurt, Main
50330700;KarstadtQuelle Bank
50330800;Mizuho Corp Bank Frankfurt
50400000;BBk Zentrale Frankfurt Main
50510111;SEB Offenbach Main
50520000;Honda Bank
50520190;HypoVereinsbank Offenbach
50530000;Cronbank
50530001;CRONBANK Zw CS Dreieich
50540028;Commerzbank Offenbach Main
50550020;Staedtische Spk Offenbach
50560102;Raiffbk Offenbach
50561315;Ver VB Maingau
50561908;Volksbank Obertshausen -alt
50570018;Deutsche Bank Offenbach
50570024;Deutsche Bank PGK Offenbach
50580005;Dresdner Bank Offenbach
50580085;Dresdner Bank ITGK1 Offenbc
50590000;Offenbacher Volksbank -alt-
50592200;VB Dreieich
50600000;BBk Frankfurt eh Hanau
50620700;Hanseatic Bank Hanau
50640015;Commerzbank Hanau Main
50650023;Sparkasse Hanau
50652124;Spk Langen-Seligenstadt
50661639;VR Bank Main-Kinzig
50661816;Volksbank Heldenbergen
50662299;Raiffbk Bruchkoebel -alt-
50662669;Frankfurter Volksbank
50663699;Raiffbk Rodenbach Hanau
50670009;Deutsche Bank Hanau Main
50670024;Deutsche Bank PGK Hanau
50680002;Dresdner Bank Hanau Main
50680085;Dresdner Bank ITGK1 Hanau
50690000;Frankfurter Volksbank
50691300;DZB BANK Mainhausen
50692100;Volksbank Seligenstadt
50750094;Kreissparkasse Gelnhausen
50761333;Volksbank Buedingen
50761613;VB Buedingen
50762649;VR Bank Bad Orb-Gelnhausen
50763319;Raiffbk Vogelsberg Birstein
50780006;Dresdner Bank Gelnhausen
50790000;VR Bank Bad Orb-Gelnhausen
50793200;VR Bank Bad Orb-Gelnhausen
50793300;Birsteiner Volksbank
50794300;VR Bank Waechtersbach -alt-
50800000;BBk Frankfurt eh Darmstadt
50810900;DBS Bauspk Darmstadt
50820292;HypoVereinsbank Darmstadt
50835800;MCE Bank Floersheim
50840005;Commerzbank Darmstadt
50850049;LdBk Hess-Thuer Gz Darmstadt
50850150;St u Kr Spk Darmstadt
50851952;Spk Odenwaldkreis Erbach
50852553;Kr Spk Gross-Gerau
50852651;Sparkasse Dieburg
50861393;SpDK Zell -alt-
50861501;Raiffbk Noerdliche Bergstr
50862311;VB Graefenhausen -alt-
50862408;Ver Volksbank Griesh-Weiter
50862703;VB Gersprenztal-Otzberg
50862835;Raiffeisenbank Schaafheim
50862903;Volksbank Mainspitze
50863317;Volksbank Jugenheim
50863513;Volksbank Odenwald
50863906;Volksbank Modautal Modau
50864322;Volksbank Modau
50864421;Vereinigte Volksbank -alt-
50864808;Volksbank Seeheim-Jugenheim
50865224;Volksbank Moerfelden-Walldf
50865503;VB Eppertshausen
50870005;Deutsche Bank Darmstadt
50870024;Deutsche Bank PGK Darmstadt
50880050;Dresdner Bank Darmstadt
50880085;Dresdner Bank ITGK1 Darmstd
50880086;Dresdner Bank ITGK2 Darmstd
50890000;Volksbank Darmstadt
50890634;apoBank Darmstadt
50892500;Gross-Gerauer Volksbank
50950068;Sparkasse Bensheim
50951469;Sparkasse Starkenburg
50960101;Volksbank Bergstrasse
50961206;Raiffeisenbank Buerstadt
50961312;Raiffbk Gross-Rohrheim
50961592;Volksbank Weschnitztal
50961685;Volksbank ueberwald-Gorxheim
50970004;Deutsche Bank Bensheim
50970024;Deutsche Bank PGK Bensheim
50991400;Volksbank Kreis Bergstrasse
51000000;BBk Frankfurt eh Wiesbaden
51010111;SEB Wiesbaden
51010400;Aareal Bank
51010800;Aareal Bank Zw L Wiesbaden
51020000;BHF-BANK Wiesbaden
51020186;HypoVereinsbank Wiesbaden
51040038;Commerzbank Wiesbaden
51050015;Nass Spk Wiesbaden
51070021;Deutsche Bank Wiesbaden
51070024;Deutsche Bank PGK Wiesbaden
51080060;Dresdner Bank Wiesbaden
51080085;Dresdner Bank ITGK1 Wiesbdn
51080086;Dresdner Bank ITGK2 Wiesbdn
51089410;Dresdner Bank Wiesbad. ITGK
51090000;Wiesbadener Volksbank
51090636;apoBank Wiesbaden
51091400;Volksbank Eltville
51091500;Rheingauer Volksbank
51091700;vr bank Untertaunus
51091711;Bk f Orden u Mission Idstn
51140029;Commerzbank Limburg Lahn
51150018;Kr Spk Limburg
51151919;Kr Spk Weilburg
51161606;Volksbank Langendernbach
51170010;Deutsche Bank Limburg Lahn
51170024;Deutsche Bank PGK Limburg
51180041;Dresdner Bank Limburg Lahn
51190000;Ver Volksbank Limburg
51191200;Volksbank Goldner Grund
51191800;Volksbank Schupbach
51192200;VuR-Bank Weilmuenster -alt-
51210200;MONTE DEI PASCHI Frankfurt
51210600;BNP PARIBAS Frankfurt, Main
51210700;NIBC Bank Frankfurt am Main
51210800;SOGEBANK Frankfurt Main
51220200;SEB Merchant Banking Ffm
51220400;Bank Saderat Iran Frankfurt
51220500;Anglo-Romanian Bank Frankf
51220700;ZIRAAT BANK
51220800;Banco do Brasil Frankfurt
51220900;Morgan Stanley Bank
51230100;Eurohypo
51230400;ABN AMRO Bk Deutschland Ffm
51230500;Standard Chartered Bank Ffm
51230502;ETC SCB Germany Ffm
51230600;Europe ARAB Bank Frankfurt
51230800;Wirecard Bank
51230801;Wirecard Bank Grasbrunn
51230802;Wirecard Bank Grasbrunn
51230805;Wirecard Bank Grasbrunn
51250000;Taunus-Sparkasse Bad Hombg
51300000;BBk Giessen
51310111;SEB Giessen
51340013;Commerzbank Giessen
51343224;Commerzbank Alsfeld
51350025;Sparkasse Giessen
51351526;Sparkasse Gruenberg
51352227;Sparkasse Laubach-Hungen
51361021;Volksbank Heuchelheim
51361704;Volksbank Holzheim
51362514;VR Bank Muecke -alt-
51363407;Volksbank Garbenteich -alt-
51370008;Deutsche Bank Giessen
51370024;Deutsche Bank PGK Giessen
51380040;Dresdner Bank Giessen
51380085;Dresdner Bank ITGK1 Giessen
51390000;VB Mittelhessen
51410111;SEB direct Frankfurt
51410600;Merrill Lynch Intl Bank FFM
51410700;Bank of China Frankfurt
51410800;BOURSORAMA Frankfurt, Main
51420200;Misr Bank-Europe Ffm
51420300;Bank Julius Baer Frankfurt
51420600;Svenska Handelsbanken
51430300;Nordea Bank Finnland
51430400;Goldman, Sachs Ffm
51540037;Commerzbank Wetzlar
51550035;Sparkasse Wetzlar
51560231;Volksbank Wetzlar-Weilburg
51570008;Deutsche Bank Wetzlar
51570024;Deutsche Bank PGK Wetzlar
51580044;Dresdner Bank Wetzlar
51591300;Volksbank Brandoberndorf
51640043;Commerzbank Dillenburg
51650045;Spk Dillenburg
51690000;Volksbank Dill VB u Raiffbk
51691500;Volksbank Herborn-Eschenbg
51752267;Sparkasse Battenberg
51762434;VR Bank Biedenk-Gladenb
51850079;Spk Oberhessen
51861325;BVB Volksbank
51861403;Volksbank Butzbach
51861616;LdBk Horlofftal Reichelshei
51861806;Volksbank Ober-Moerlen
51862677;Weiseler Volksbank
51961023;Volksbank Ulrichstein
51961515;Spar-u Darlehnskasse
51961801;Volksbank Feldatal
51990000;Volksbank Lauterbach-Schl
52000000;BBk Kassel
52010111;SEB Kassel
52020000;BASF Bank Ludwigshafen
52040021;Commerzbank Kassel
52050000;Landeskreditkasse Kassel
52050353;Kasseler Sparkasse
52051373;St Spk Borken
52051555;St Spk Felsberg
52051877;St Spk Grebenstein
52052154;Kreissparkasse Schwalm-Eder
52053458;St Spk Schwalmstadt
52060000;DZ BANK
52060208;Kurhessische Landbk Kassel
52060400;Ev Kreditgenossen Gf Kassel
52060410;Ev Kreditgenossensch Kassel
52061210;Genossenschaftsbank -alt-
52061303;Raiffbk Borken
52062200;VR-Bank Chattengau
52062601;VR-Bank Schwalm-Eder
52063369;VR-Bank Spangenbg-Morschen
52063550;Raiffbk
52064156;Raiffbk Baunatal
52065220;Raiffeisenbank Calden
52069013;Raiffeisenbank Burghaun
52069029;Spar-u Kredit-Bank Gemuenden
52069065;Raiffbk Langenschw. Burghau
52069103;Raiffeisenbank Trendelburg
52069129;Raiffbk Freienhagen -alt-
52069149;Raiffbk Volkmarsen
52069183;Raiffbk Bottendorf -alt-
52069503;Raiffbk Ulmbach -alt-
52069519;Frankenberger Bank
52070012;Deutsche Bank Kassel
52070024;Deutsche Bank PGK Kassel
52071212;Deutsche Bank Bad Wildungen
52071224;Deutsche Bank PGK Bad Wildu
52080080;Dresdner Bank Kassel
52080085;Dresdner Bank ITGK1 Kassel
52090000;Kasseler Bank
52090500;Sparda-Bank Kassel -alt-
52090611;apoBank Kassel
52092400;VB Raiffbk -alt-
52240006;Commerzbank Eschwege
52250030;Sparkasse Werra-Meissner
52260385;VR-Bank Werra-Meissner
52270012;Deutsche Bank Eschwege
52270024;Deutsche Bank PGK Eschwege
52350005;Spk Waldeck-Frankenberg
52360059;Waldecker Bank Korbach
52410300;Reisebank Frankfurt am Main
52410400;KEB -Deutschland- Ffm
52410600;NEWEDGE GROUP Frankfurt
52410700;Fortis Clearing Frankfurt
52410900;Maple Bank Frankfurt
52420000;Calyon Frankfurt am Main
52420300;SHINHAN BANK EUROPE Ffm
52420600;ABG Frankfurt Branch Ffm
52420700;SECB Frankfurt Main
52430000;Credit Mutuel - BECM
52430100;BFCM Ndl Deutschland
53000000;BBk Kassel eh Fulda
53040012;Commerzbank Fulda
53050180;Sparkasse Fulda
53051130;Spk Vogelsbergkreis -alt-
53051396;Kreissparkasse Schluechtern
53060180;VR Genossenschaftsbk Fulda
53061230;VR-Bank Nordrhoen Huenfeld
53061313;VB Raiffbk Schluechtern
53062035;Raiffbk Grossenlueder
53062350;Raiffbk Biebergrd-Petersbg
53064023;Raiffeisenbank Flieden
53070007;Deutsche Bank Fulda
53070024;Deutsche Bank PGK Fulda
53080030;Dresdner Bank Fulda
53093200;VR Bank HessenLand
53093255;AgrarB@nk Alsfeld
53200000;BBk Kassel eh Bad Hersfeld
53240048;Commerzbank Bad Hersfeld
53250000;Spk Bad Hersfeld-Rotenburg
53260145;Raiffbk Bad Hersfeld-Asbach
53261202;Bankverein Bebra
53261342;Raiffbk Werratal-Landeck
53261700;Raiffbk Aulatal Kirchheim
53262073;Raiffeisenbank Haunetal
53262455;Raiffeisenbank Ronshausen
53270012;Deutsche Bank Bad Hersfeld
53270024;Deutsche Bank PGK Bad Hersf
53280081;Dresdner Bank Bad Hersfeld
53290000;VR-Bank Bad Hersfeld-Rotenb
53340024;Commerzbank Marburg Lahn
53350000;Spk Marburg-Biedenkopf
53361724;Raiffbk Ebsdorfergrund
53370008;Deutsche Bank Marburg Lahn
53370024;Deutsche Bank PGK Marburg
53380042;Dresdner Bank Marburg Lahn
53381843;Dresdner Bank Stadtallendf
53390000;Marburger Bank -alt-
53390635;apoBank Marburg
54000000;BBk Ludwigshfn eh Kaisersl.
54020090;HypoVereinsbank Kaiserslaut
54020474;Hypovereinsbk Ndl 697 Kais
54030011;Service Credit Union
54040042;Commerzbank Kaiserslautern
54050110;St Spk Kaiserslautern
54050220;Kr Spk Kaiserslautern
54051550;Kr Spk Kusel
54051660;St Spk Landstuhl -alt-
54051990;Sparkasse Donnersberg
54061650;VR-Bank Westpfalz
54062027;Raiffbk Albisheim -alt-
54070024;Deutsche Bank PGK Kaisersla
54070092;Deutsche Bank Kaiserslauter
54080021;Dresdner Bk Kaiserslautern
54090000;VB Kaisersl.-Nordwestpf.
54091700;Volksbank Lauterecken
54091800;VR Bank Nordwestpfalz -alt-
54092400;Volksbank Glan-Muenchweiler
54210111;SEB Pirmasens
54220091;HypoVereinsbank Pirmasens
54220576;Hypovereinsbk Ndl 358 Pirm
54240032;Commerzbank Pirmasens
54250010;Spk Suedwestpfalz Pirmasens
54261700;VR-Bank Suedwestpfalz
54261900;GENO-BANK -alt-
54262330;Raiffbk Vinningen -alt-
54270024;Deutsche Bank PGK Pirmasens
54270096;Deutsche Bank Pirmasens
54280023;Dresdner Bank Pirmasens
54290000;VR-Bank Pirmasens
54291200;Raiffeisen u Volksbank Dahn
54350010;St Spk Zweibruecken
54500000;BBk Ludwigshafen am Rhein
54510067;Postbank Ludwigshafen
54520071;Hypovereinsbk Ndl 650 Lu
54520194;HypoVereinsbank Ludwigshafe
54540033;Commerzbank Ludwigshafen Rh
54550010;Sparkasse Vorderpfalz
54550120;Kreissparkasse Rhein-Pfalz
54560320;VR Bank Ludwigshafen
54561310;RV Bank Rhein-Haardt
54570024;Deutsche Bank PGK Ludwigsha
54570094;Deutsche Bank Ludwigshafen
54580020;Dresdner Bank Ludwigshafen
54620093;HypoVereinsbank Neustadt W
54620574;Hypovereinsbk Ndl 660 Ne/W
54640035;Commerzbank Neustadt Weinst
54651240;Spk Rhein-Haardt
54661800;Raiffeisenbank Freinsheim
54662160;Raiffbk Mittelha -alt-
54663270;Raiffbk Friedelsheim
54670024;Deutsche Bank PGK Neustadt
54670095;Deutsche Bank Neustadt Wstr
54680022;Dresdner Bank Neustadt
54690623;apoBank Neustadt, Weinstr
54691200;VR Bank Mittelhaardt
54750010;Kr u St Spk Speyer
54751440;St Spk Schifferstadt
54760900;EKK Speyer
54761411;Raiffbk Schifferstadt
54790000;VB Kur- und Rheinpfalz
54820674;Hypovereinsbk Ndl 659 Lan/P
54850010;Spk Suedl Weinstr in Landau
54851440;Spk Kandel Pfalz
54861190;Raiffbk Oberhaardt-Gaeu
54862390;Raiffeisenbank Herxheim
54862500;VR Bank Suedpfalz
54891300;VR Bank Suedl Weinstr
55000000;BBk Mainz
55010111;SEB Mainz
55010400;Aareal Bank GF - BK01 -
55010424;Aareal Bank
55010625;Aareal Clearing Wiesbaden
55010800;ISB RP
55020000;BHF-BANK Mainz
55020100;Bausparkasse Mainz
55020486;HypoVereinsbank Mainz
55020500;Sozialbank Mainz
55020600;Westdeutsche Immobilien Bk
55020700;SWK-Bank Bingen
55030500;Heller Bank Mainz
55040022;Commerzbank Mainz
55050000;ZV LBBW Mainz
55050120;Sparkasse Mainz
55051260;Kr Spk Alzey-alt-
55060321;Volksbank Mainz-Finthen
55060417;VR-Bank Mainz
55060611;Genobank Mainz
55060831;apoBank Mainz
55061303;Budenheimer Volksbank
55061507;Raiffeisenbank Heidesheim
55061907;Volksbank Rhein-Selz -alt-
55070024;Deutsche Bank PGK Mainz
55070040;Deutsche Bank Mainz
55080065;Dresdner Bank Mainz
55080085;Dresdner Bank ITGK1 Mainz
55080086;Dresdner Bank ITGK2 Mainz
55090500;Sparda-Bank Suedwest
55091200;VB Alzey
55150098;Clearingkonto LRP-SI
55160195;Pax-Bank Mainz
55190000;Mainzer Volksbank Mainz
55190028;Mainzer Volksbank
55190050;Mainzer Volksbank
55190064;Mainzer Volksbank
55190065;Mainzer Volksbank
55190068;Mainzer Volksbank
55190088;Mainzer Volksbank
55190094;Mainzer Volksbank
55340041;Commerzbank Worms
55350010;Sparkasse Worms-Alzey-Ried
55360784;Volksbank Rheinduerkheim
55361202;Raiffeisenbank Alsh-Gimbsh
55361313;Raiffbk Gundersheim -alt-
55361422;VB Wonnegau Osthofen -alt-
55362071;Volksbank Bechtheim
55390000;Volksbank Worms-Wonnegau
56000000;BBk Mainz eh Bad Kreuznach
56020086;HypoVereinsbank Bad Kreuzna
56050180;Sparkasse Rhein-Nahe
56051790;Kr Spk Rhein-Hunsrueck
56061151;Raiffeisenbank Kastellaun
56061472;VB Hunsrueck
56061974;Volksbank Nahetal -alt-
56062227;Volksbank Rheinboellen
56062577;Vereinigte Raiffeisenkassen
56070024;Deutsche Bank PGK Bad Kreuz
56070040;Deutsche Bank Bad Kreuznach
56090000;Volksbank Nahetal
56240050;Commerzbank Idar-Oberstein
56250030;Kr Spk Birkenfeld
56261073;VB Kirn-Sobernheim -alt-
56261735;Raiffeisenbank Nahe
56270024;Deutsche Bank PGK I-Oberst
56270044;Deutsche Bank Idar-Oberst
56290000;VB-Raiffbk Naheland
57000000;BBk Koblenz
57010111;SEB Koblenz
57020086;HypoVereinsbank Koblenz
57020301;MKB Koblenz
57020500;Oyak Anker Bank
57020600;Debeka Bauspk Koblenz
57040044;Commerzbank Koblenz
57050120;Sparkasse Koblenz
